image_name,target_angle,predicted_perm1,predicted_perm
tile_r9_c2.tiff,90,0.400172085,23.60585088
tile_r9_c2.tiff,100,0.398381919,23.54498523
tile_r9_c2.tiff,110,0.39237529,23.34075987
tile_r9_c2.tiff,120,0.395329386,23.44119912
tile_r9_c2.tiff,130,0.380515784,22.93753666
tile_r9_c2.tiff,140,0.362020642,22.30870181
tile_r9_c2.tiff,150,0.367773652,22.50430417
tile_r9_c2.tiff,160,0.433489233,24.73863393
tile_r9_c2.tiff,170,0.497859776,26.92723238
tile_r9_c2.tiff,180,0.515224099,27.51761937
tile_r9_c3.tiff,0,0.419938117,24.27789599
tile_r9_c3.tiff,10,0.439246982,24.9343974
tile_r9_c3.tiff,20,0.398716569,23.55636334
tile_r9_c3.tiff,30,0.393055171,23.36387581
tile_r9_c3.tiff,40,0.434241891,24.76422429
tile_r9_c3.tiff,50,0.491288513,26.70380944
tile_r9_c3.tiff,60,0.517542601,27.59644842
tile_r9_c3.tiff,70,0.524414182,27.83008218
tile_r9_c3.tiff,80,0.541991651,28.42771614
tile_r9_c3.tiff,90,0.570666909,29.40267491
tile_r9_c3.tiff,100,0.570361555,29.39229286
tile_r9_c3.tiff,110,0.557926774,28.96951032
tile_r9_c3.tiff,120,0.551742017,28.75922859
tile_r9_c3.tiff,130,0.519447029,27.66119897
tile_r9_c3.tiff,140,0.473457426,26.09755248
tile_r9_c3.tiff,150,0.449609667,25.28672868
tile_r9_c3.tiff,160,0.49107042,26.69639426
tile_r9_c3.tiff,170,0.534506917,28.17323518
tile_r9_c3.tiff,180,0.535041809,28.19142151
tile_r9_c4.tiff,0,0.56303668,29.14324713
tile_r9_c4.tiff,10,0.493136555,26.76664287
tile_r9_c4.tiff,20,0.449032545,25.26710653
tile_r9_c4.tiff,30,0.430669755,24.64277166
tile_r9_c4.tiff,40,0.449492365,25.28274041
tile_r9_c4.tiff,50,0.485172659,26.49587041
tile_r9_c4.tiff,60,0.490205407,26.66698384
tile_r9_c4.tiff,70,0.488436967,26.60685688
tile_r9_c4.tiff,80,0.500508904,27.01730275
tile_r9_c4.tiff,90,0.524814844,27.8437047
tile_r9_c4.tiff,100,0.513045847,27.44355881
tile_r9_c4.tiff,110,0.48370719,26.44604445
tile_r9_c4.tiff,120,0.458723754,25.59660763
tile_r9_c4.tiff,130,0.412667781,24.03070456
tile_r9_c4.tiff,140,0.371398389,22.62754524
tile_r9_c4.tiff,150,0.371606976,22.63463718
tile_r9_c4.tiff,160,0.462375611,25.72077078
tile_r9_c4.tiff,170,0.559081972,29.00878704
tile_r9_c4.tiff,180,0.587889731,29.98825085
tile_r9_c5.tiff,0,0.585784554,29.91667485
tile_r9_c5.tiff,10,0.605025113,30.57085383
tile_r9_c5.tiff,20,0.613040686,30.84338331
tile_r9_c5.tiff,30,0.61814934,31.01707757
tile_r9_c5.tiff,40,0.621569574,31.13336551
tile_r9_c5.tiff,50,0.62518692,31.25635529
tile_r9_c5.tiff,60,0.57855171,29.67075813
tile_r9_c5.tiff,70,0.508587658,27.29198039
tile_r9_c5.tiff,80,0.482372135,26.40065259
tile_r9_c5.tiff,90,0.504782617,27.16260898
tile_r9_c5.tiff,100,0.501192868,27.0405575
tile_r9_c5.tiff,110,0.484313101,26.46664542
tile_r9_c5.tiff,120,0.463647753,25.7640236
tile_r9_c5.tiff,130,0.417013675,24.17846495
tile_r9_c5.tiff,140,0.369323105,22.55698556
tile_r9_c5.tiff,150,0.357716352,22.16235596
tile_r9_c5.tiff,160,0.450083077,25.30282462
tile_r9_c5.tiff,170,0.562014759,29.10850179
tile_r9_c5.tiff,180,0.634920835,31.58730841
tile_r9_c6.tiff,0,0.718988836,34.44562042
tile_r9_c6.tiff,10,0.612513423,30.82545638
tile_r9_c6.tiff,20,0.543521404,28.47972775
tile_r9_c6.tiff,30,0.511302352,27.38427997
tile_r9_c6.tiff,40,0.52902627,27.98689318
tile_r9_c6.tiff,50,0.572300553,29.45821881
tile_r9_c6.tiff,60,0.574925959,29.54748261
tile_r9_c6.tiff,70,0.559679627,29.02910733
tile_r9_c6.tiff,80,0.56717521,29.28395712
tile_r9_c6.tiff,90,0.59981066,30.39356244
tile_r9_c6.tiff,100,0.596774638,30.29033768
tile_r9_c6.tiff,110,0.574207485,29.52305448
tile_r9_c6.tiff,120,0.559465885,29.0218401
tile_r9_c6.tiff,130,0.515639186,27.53173232
tile_r9_c6.tiff,140,0.471531212,26.03206122
tile_r9_c6.tiff,150,0.479168743,26.29173726
tile_r9_c6.tiff,160,0.600854278,30.42904544
tile_r9_c6.tiff,170,0.723637283,34.60366762
tile_r9_c6.tiff,180,0.74812299,35.43618166
tile_r9_c7.tiff,0,0.631362557,31.46632695
tile_r9_c7.tiff,10,0.586204708,29.93096006
tile_r9_c7.tiff,20,0.54586035,28.5592519
tile_r9_c7.tiff,30,0.529732525,28.01090586
tile_r9_c7.tiff,40,0.545785785,28.55671668
tile_r9_c7.tiff,50,0.576950669,29.61632276
tile_r9_c7.tiff,60,0.56416887,29.1817416
tile_r9_c7.tiff,70,0.528673112,27.97488582
tile_r9_c7.tiff,80,0.523233891,27.78995228
tile_r9_c7.tiff,90,0.552097201,28.77130485
tile_r9_c7.tiff,100,0.552274466,28.77733183
tile_r9_c7.tiff,110,0.538121939,28.29614592
tile_r9_c7.tiff,120,0.528869569,27.98156536
tile_r9_c7.tiff,130,0.491325945,26.70508212
tile_r9_c7.tiff,140,0.448750287,25.25750977
tile_r9_c7.tiff,150,0.446503937,25.18113387
tile_r9_c7.tiff,160,0.545416117,28.54414797
tile_r9_c7.tiff,170,0.649412096,32.08001125
tile_r9_c7.tiff,180,0.682938755,33.21991765
tile_r9_c8.tiff,0,0.635132432,31.59450269
tile_r9_c8.tiff,10,0.61347574,30.85817516
tile_r9_c8.tiff,20,0.54435879,28.50819886
tile_r9_c8.tiff,30,0.522912264,27.77901697
tile_r9_c8.tiff,40,0.567645669,29.29995275
tile_r9_c8.tiff,50,0.641751051,31.81953573
tile_r9_c8.tiff,60,0.66941309,32.76004505
tile_r9_c8.tiff,70,0.669676363,32.76899636
tile_r9_c8.tiff,80,0.688966274,33.42485332
tile_r9_c8.tiff,90,0.728520691,34.76970351
tile_r9_c8.tiff,100,0.727363527,34.73035991
tile_r9_c8.tiff,110,0.701499224,33.85097361
tile_r9_c8.tiff,120,0.681807518,33.18145561
tile_r9_c8.tiff,130,0.625810862,31.27756929
tile_r9_c8.tiff,140,0.560167074,29.04568052
tile_r9_c8.tiff,150,0.542479992,28.44431973
tile_r9_c8.tiff,160,0.642296851,31.83809292
tile_r9_c8.tiff,170,0.74582988,35.35821593
tile_r9_c8.tiff,180,0.759266555,35.81506288
tile_r9_c9.tiff,0,0.662238836,32.51612043
tile_r9_c9.tiff,10,0.602289498,30.47784293
tile_r9_c9.tiff,20,0.535863578,28.21936166
tile_r9_c9.tiff,30,0.509123743,27.31020725
tile_r9_c9.tiff,40,0.536234498,28.23197293
tile_r9_c9.tiff,50,0.588513911,30.00947297
tile_r9_c9.tiff,60,0.597964704,30.33079994
tile_r9_c9.tiff,70,0.58399117,29.85569978
tile_r9_c9.tiff,80,0.592859328,30.15721714
tile_r9_c9.tiff,90,0.62735647,31.33011997
tile_r9_c9.tiff,100,0.627336204,31.32943094
tile_r9_c9.tiff,110,0.609113812,30.70986962
tile_r9_c9.tiff,120,0.599389136,30.37923062
tile_r9_c9.tiff,130,0.558236897,28.9800545
tile_r9_c9.tiff,140,0.510538936,27.35832381
tile_r9_c9.tiff,150,0.508500099,27.28900337
tile_r9_c9.tiff,160,0.61431849,30.88682866
tile_r9_c9.tiff,170,0.720503211,34.49710917
tile_r9_c9.tiff,180,0.737446964,35.07319677
tile_r9_c10.tiff,0,0.729964435,34.81879079
tile_r9_c10.tiff,10,0.65997678,32.43921053
tile_r9_c10.tiff,20,0.60185957,30.46322536
tile_r9_c10.tiff,30,0.575257838,29.55876648
tile_r9_c10.tiff,40,0.592190564,30.13447917
tile_r9_c10.tiff,50,0.632939398,31.51993954
tile_r9_c10.tiff,60,0.627034605,31.31917655
tile_r9_c10.tiff,70,0.600247741,30.40842319
tile_r9_c10.tiff,80,0.603065431,30.50422466
tile_r9_c10.tiff,90,0.637306392,31.66841733
tile_r9_c10.tiff,100,0.632096231,31.49127185
tile_r9_c10.tiff,110,0.603666246,30.52465236
tile_r9_c10.tiff,120,0.579670072,29.70878243
tile_r9_c10.tiff,130,0.524455428,27.83148456
tile_r9_c10.tiff,140,0.470969856,26.0129751
tile_r9_c10.tiff,150,0.474090874,26.11908972
tile_r9_c10.tiff,160,0.605946541,30.60218239
tile_r9_c10.tiff,170,0.744354904,35.30806673
tile_r9_c10.tiff,180,0.784895658,36.68645239
tile_r10_c1.tiff,0,0.812495768,37.62485611
tile_r10_c1.tiff,10,0.746571958,35.38344657
tile_r10_c1.tiff,20,0.653489232,32.21863389
tile_r10_c1.tiff,30,0.612231255,30.81586266
tile_r10_c1.tiff,40,0.64349848,31.87894833
tile_r10_c1.tiff,50,0.714374363,34.28872836
tile_r10_c1.tiff,60,0.733541608,34.94041467
tile_r10_c1.tiff,70,0.727529943,34.73601806
tile_r10_c1.tiff,80,0.747172594,35.4038682
tile_r10_c1.tiff,90,0.792024195,36.92882264
tile_r10_c1.tiff,100,0.785183847,36.6962508
tile_r10_c1.tiff,110,0.743665457,35.28462553
tile_r10_c1.tiff,120,0.708413601,34.08606243
tile_r10_c1.tiff,130,0.634354889,31.56806624
tile_r10_c1.tiff,140,0.563106537,29.14562225
tile_r10_c1.tiff,150,0.566067517,29.24629557
tile_r10_c1.tiff,160,0.729133129,34.79052639
tile_r10_c1.tiff,170,0.89617312,40.46988606
tile_r10_c1.tiff,180,0.928159773,41.55743229
tile_r10_c2.tiff,0,0.676827908,33.01214886
tile_r10_c2.tiff,10,0.602233648,30.47594404
tile_r10_c2.tiff,20,0.519994974,27.67982912
tile_r10_c2.tiff,30,0.483927011,26.45351839
tile_r10_c2.tiff,40,0.509798229,27.33313978
tile_r10_c2.tiff,50,0.566336989,29.25545764
tile_r10_c2.tiff,60,0.583795905,29.84906077
tile_r10_c2.tiff,70,0.581723511,29.77859938
tile_r10_c2.tiff,80,0.598454654,30.34745824
tile_r10_c2.tiff,90,0.634979308,31.58929646
tile_r10_c2.tiff,100,0.63503933,31.5913372
tile_r10_c2.tiff,110,0.615407288,30.92384779
tile_r10_c2.tiff,120,0.605844557,30.59871495
tile_r10_c2.tiff,130,0.564256668,29.18472672
tile_r10_c2.tiff,140,0.518246412,27.62037802
tile_r10_c2.tiff,150,0.521916568,27.74516332
tile_r10_c2.tiff,160,0.635922909,31.6213789
tile_r10_c2.tiff,170,0.747657716,35.42036235
tile_r10_c2.tiff,180,0.756699741,35.72779119
tile_r10_c3.tiff,0,0.464827776,25.80414438
tile_r10_c3.tiff,10,0.440308362,24.97048432
tile_r10_c3.tiff,20,0.431731731,24.67887884
tile_r10_c3.tiff,30,0.432851106,24.7169376
tile_r10_c3.tiff,40,0.446337968,25.17549092
tile_r10_c3.tiff,50,0.461795926,25.70106149
tile_r10_c3.tiff,60,0.44456324,25.11515015
tile_r10_c3.tiff,70,0.41409573,24.07925481
tile_r10_c3.tiff,80,0.406431198,23.81866074
tile_r10_c3.tiff,90,0.424568862,24.4353413
tile_r10_c3.tiff,100,0.421131581,24.31847376
tile_r10_c3.tiff,110,0.411361367,23.98628646
tile_r10_c3.tiff,120,0.404390842,23.74928862
tile_r10_c3.tiff,130,0.379417181,22.90018415
tile_r10_c3.tiff,140,0.349748552,21.89145076
tile_r10_c3.tiff,150,0.340264976,21.56900918
tile_r10_c3.tiff,160,0.392417639,23.34219974
tile_r10_c3.tiff,170,0.452296734,25.37808895
tile_r10_c3.tiff,180,0.484319538,26.46686429
tile_r10_c4.tiff,0,0.732362032,34.90030909
tile_r10_c4.tiff,10,0.655826211,32.29809117
tile_r10_c4.tiff,20,0.585468113,29.90591586
tile_r10_c4.tiff,30,0.552292526,28.77794588
tile_r10_c4.tiff,40,0.570194662,29.38661849
tile_r10_c4.tiff,50,0.616380572,30.95693946
tile_r10_c4.tiff,60,0.617806196,31.00541067
tile_r10_c4.tiff,70,0.600528896,30.41798246
tile_r10_c4.tiff,80,0.608944952,30.70412838
tile_r10_c4.tiff,90,0.643705904,31.88600075
tile_r10_c4.tiff,100,0.637150705,31.66312397
tile_r10_c4.tiff,110,0.605068088,30.57231498
tile_r10_c4.tiff,120,0.578756928,29.67773557
tile_r10_c4.tiff,130,0.521252811,27.72259557
tile_r10_c4.tiff,140,0.468043476,25.9134782
tile_r10_c4.tiff,150,0.476368606,26.19653261
tile_r10_c4.tiff,160,0.617087305,30.98096836
tile_r10_c4.tiff,170,0.761923134,35.90538657
tile_r10_c4.tiff,180,0.797148764,37.10305798
tile_r10_c5.tiff,0,0.815447211,37.72520518
tile_r10_c5.tiff,10,0.732601106,34.90843761
tile_r10_c5.tiff,20,0.662060082,32.51004279
tile_r10_c5.tiff,30,0.624141455,31.22080946
tile_r10_c5.tiff,40,0.629451215,31.40134132
tile_r10_c5.tiff,50,0.661712348,32.49821985
tile_r10_c5.tiff,60,0.642333925,31.83935344
tile_r10_c5.tiff,70,0.595749378,30.25547886
tile_r10_c5.tiff,80,0.587029874,29.95901573
tile_r10_c5.tiff,90,0.623031795,31.18308103
tile_r10_c5.tiff,100,0.624847829,31.2448262
tile_r10_c5.tiff,110,0.605531871,30.58808362
tile_r10_c5.tiff,120,0.593454897,30.17746651
tile_r10_c5.tiff,130,0.547709644,28.62212789
tile_r10_c5.tiff,140,0.502126753,27.07230961
tile_r10_c5.tiff,150,0.51875937,27.63781857
tile_r10_c5.tiff,160,0.675187409,32.9563719
tile_r10_c5.tiff,170,0.833014429,38.32249057
tile_r10_c5.tiff,180,0.874910593,39.74696016
tile_r10_c6.tiff,0,0.816812873,37.77163768
tile_r10_c6.tiff,10,0.756989419,35.73764026
tile_r10_c6.tiff,20,0.683722198,33.24655473
tile_r10_c6.tiff,30,0.651084542,32.13687444
tile_r10_c6.tiff,40,0.674642503,32.93784511
tile_r10_c6.tiff,50,0.729880452,34.81593537
tile_r10_c6.tiff,60,0.72861445,34.77289128
tile_r10_c6.tiff,70,0.696339905,33.67555678
tile_r10_c6.tiff,80,0.698616564,33.75296319
tile_r10_c6.tiff,90,0.740194738,35.16662109
tile_r10_c6.tiff,100,0.739511311,35.14338458
tile_r10_c6.tiff,110,0.709959328,34.13861716
tile_r10_c6.tiff,120,0.684799373,33.28317869
tile_r10_c6.tiff,130,0.621210754,31.12116563
tile_r10_c6.tiff,140,0.555845797,28.8987571
tile_r10_c6.tiff,150,0.556782544,28.93060648
tile_r10_c6.tiff,160,0.710716963,34.16437674
tile_r10_c6.tiff,170,0.870440185,39.59496629
tile_r10_c6.tiff,180,0.911438763,40.98891795
tile_r10_c7.tiff,0,0.797692657,37.12155032
tile_r10_c7.tiff,10,0.730871856,34.84964311
tile_r10_c7.tiff,20,0.686184347,33.33026779
tile_r10_c7.tiff,30,0.655031502,32.27107108
tile_r10_c7.tiff,40,0.641927898,31.82554853
tile_r10_c7.tiff,50,0.645891666,31.96031666
tile_r10_c7.tiff,60,0.597264349,30.30698788
tile_r10_c7.tiff,70,0.522936702,27.77984786
tile_r10_c7.tiff,80,0.495522052,26.84774977
tile_r10_c7.tiff,90,0.524654746,27.83826137
tile_r10_c7.tiff,100,0.527727306,27.9427284
tile_r10_c7.tiff,110,0.515357852,27.52216697
tile_r10_c7.tiff,120,0.506679833,27.22711432
tile_r10_c7.tiff,130,0.467941195,25.91000062
tile_r10_c7.tiff,140,0.432120621,24.69210112
tile_r10_c7.tiff,150,0.4537687,25.42813581
tile_r10_c7.tiff,160,0.608551741,30.69075918
tile_r10_c7.tiff,170,0.769439518,36.16094363
tile_r10_c7.tiff,180,0.831969321,38.28695691
tile_r10_c8.tiff,0,0.626828551,31.31217074
tile_r10_c8.tiff,10,0.578623235,29.67319
tile_r10_c8.tiff,20,0.528970242,27.98498821
tile_r10_c8.tiff,30,0.509115756,27.30993569
tile_r10_c8.tiff,40,0.529188752,27.99241757
tile_r10_c8.tiff,50,0.567865252,29.30741858
tile_r10_c8.tiff,60,0.5643121,29.18661141
tile_r10_c8.tiff,70,0.539134622,28.33057714
tile_r10_c8.tiff,80,0.539363384,28.33835506
tile_r10_c8.tiff,90,0.568995118,29.34583402
tile_r10_c8.tiff,100,0.568007648,29.31226003
tile_r10_c8.tiff,110,0.550585389,28.71990323
tile_r10_c8.tiff,120,0.539735794,28.351017
tile_r10_c8.tiff,130,0.500667989,27.02271163
tile_r10_c8.tiff,140,0.457343787,25.54968876
tile_r10_c8.tiff,150,0.456401825,25.51766205
tile_r10_c8.tiff,160,0.557290375,28.94787276
tile_r10_c8.tiff,170,0.661106527,32.47762191
tile_r10_c8.tiff,180,0.688290656,33.40188229
tile_r10_c9.tiff,0,0.574454784,29.53146267
tile_r10_c9.tiff,10,0.552071512,28.7704314
tile_r10_c9.tiff,20,0.547902644,28.62868989
tile_r10_c9.tiff,30,0.544098675,28.49935496
tile_r10_c9.tiff,40,0.54104656,28.39558303
tile_r10_c9.tiff,50,0.539928079,28.35755467
tile_r10_c9.tiff,60,0.49639526,26.87743884
tile_r10_c9.tiff,70,0.435774416,24.81633013
tile_r10_c9.tiff,80,0.41245088,24.02332991
tile_r10_c9.tiff,90,0.431947052,24.68619978
tile_r10_c9.tiff,100,0.429896027,24.61646491
tile_r10_c9.tiff,110,0.419159889,24.25143623
tile_r10_c9.tiff,120,0.408079416,23.87470013
tile_r10_c9.tiff,130,0.375508457,22.76728755
tile_r10_c9.tiff,140,0.342837363,21.65647036
tile_r10_c9.tiff,150,0.342601866,21.64846343
tile_r10_c9.tiff,160,0.430870771,24.64960623
tile_r10_c9.tiff,170,0.532459676,28.10362899
tile_r10_c9.tiff,180,0.591077447,30.0966332
tile_r10_c10.tiff,0,0.741842628,35.22264934
tile_r10_c10.tiff,10,0.625768125,31.27611625
tile_r10_c10.tiff,20,0.533172965,28.12788081
tile_r10_c10.tiff,30,0.489796013,26.65306443
tile_r10_c10.tiff,40,0.512203634,27.41492355
tile_r10_c10.tiff,50,0.569216788,29.35337079
tile_r10_c10.tiff,60,0.587283969,29.96765494
tile_r10_c10.tiff,70,0.586083829,29.9268502
tile_r10_c10.tiff,80,0.604359508,30.54822326
tile_r10_c10.tiff,90,0.642752826,31.85359609
tile_r10_c10.tiff,100,0.642572582,31.84746778
tile_r10_c10.tiff,110,0.62127918,31.12349212
tile_r10_c10.tiff,120,0.611312509,30.78462529
tile_r10_c10.tiff,130,0.568677664,29.33504057
tile_r10_c10.tiff,140,0.523471594,27.79803419
tile_r10_c10.tiff,150,0.533542156,28.14043331
tile_r10_c10.tiff,160,0.661563694,32.49316561
tile_r10_c10.tiff,170,0.785475075,36.70615256
tile_r10_c10.tiff,180,0.794407129,37.0098424
